label,text
ham,Appointment confirmed Your appointment is confirmed for 2 pm on Friday. Please arrive ten minutes early. http://bit.ly/x9f2
spam,"You have won Congratulations Emily, you have won one million dollars. Claim your reward now before it expires. http://bit.ly/x9f2"
ham,Delivery update Your package 48213 is out for delivery and should arrive this weekend. No action is needed. http://secure-verify.net
spam,"You have won Congratulations David, you have won a free iPhone. Claim your reward now before it expires. http://bit.ly/x9f2"
ham,"quarterly report for review Hi Sarah, please find the project plan attached for your review. I would appreciate your feedback by this weekend."
spam,Verify your account Your Apple account will be closed. Confirm your password and card number to keep it active. http://bit.ly/x9f2
ham,Welcome to Apple Welcome aboard David. Your account is ready. Here is a quick guide to getting started. http://bit.ly/x9f2
ham,Your invoice from eBay Please find your monthly invoice attached. Thank you for being a valued customer. http://bit.ly/x9f2
ham,Reservation confirmed Your reservation for next Tuesday at 3:30 pm is confirmed. We look forward to seeing you. http://secure-verify.net
spam,Security alert from Chase We detected unusual activity on your account. Verify your identity immediately to avoid suspension. www.claim-now.co
spam,Work from home Earn five thousand dollars per week working from home. No experience needed. Start today and get paid weekly.
ham,"project plan for review Hi David, please find the quarterly report attached for your review. I would appreciate your feedback by this weekend. www.claim-now.co"
spam,Weight loss miracle Lose weight fast with this miracle pill. Guaranteed results or your money back. Order now. www.claim-now.co
ham,"Your order has shipped Hi Sarah, your order 90577 has shipped and will arrive by tomorrow. Thank you for shopping with us."
ham,Reservation confirmed Your reservation for tomorrow at 3:30 pm is confirmed. We look forward to seeing you. http://bit.ly/x9f2
spam,Exclusive offer Get three hundred percent off luxury watches today only. Limited stock. Buy now before it sells out. http://bit.ly/x9f2
ham,Your invoice from PayPal Please find your monthly invoice attached. Thank you for being a valued customer. www.claim-now.co
ham,"meeting notes for review Hi Michael, please find the budget proposal attached for your review. I would appreciate your feedback by tomorrow. goo.gl/pR7k"
ham,"Happy birthday Hi Sarah, happy birthday! Hope you have a wonderful day. Let us catch up soon."
ham,Welcome to Apple Welcome aboard Chris. Your account is ready. Here is a quick guide to getting started.
ham,Amazon monthly newsletter Here is our monthly newsletter with the latest news and updates. Thank you for subscribing. www.claim-now.co
ham,"Thank you Hi David, thank you so much for your help with the meeting notes. I really appreciate it."
ham,"Meeting on tomorrow Hi David, can we meet on Monday at 3:30 pm to go over the budget proposal? Let me know if that works."
ham,eBay monthly newsletter Here is our monthly newsletter with the latest news and updates. Thank you for subscribing. http://bit.ly/x9f2
ham,"Meeting on Monday Hi David, can we meet on next Tuesday at 9 am to go over the meeting notes? Let me know if that works. http://bit.ly/x9f2"
ham,Reservation confirmed Your reservation for tomorrow at 10 am is confirmed. We look forward to seeing you. goo.gl/pR7k
ham,Payment receipt Thank you for your payment. Your receipt for order 12094 is attached for your records. http://secure-verify.net
ham,"Following up Hi Laura, just following up on the meeting notes. Please let me know if you need anything else. http://secure-verify.net"
ham,"Meeting on next Tuesday Hi John, can we meet on this weekend at 10 am to go over the quarterly report? Let me know if that works."
spam,Security alert from Uber We detected unusual activity on your account. Verify your identity immediately to avoid suspension. goo.gl/pR7k
spam,"You have won Congratulations Laura, you have won a free iPhone. Claim your reward now before it expires. www.claim-now.co"
ham,Appointment confirmed Your appointment is confirmed for noon on Monday. Please arrive ten minutes early. goo.gl/pR7k
spam,"You have won Congratulations Laura, you have won a luxury vacation. Claim your reward now before it expires. http://secure-verify.net"
ham,"budget proposal for review Hi Sarah, please find the budget proposal attached for your review. I would appreciate your feedback by Monday. www.claim-now.co"
ham,Netflix monthly newsletter Here is our monthly newsletter with the latest news and updates. Thank you for subscribing. goo.gl/pR7k
ham,"meeting notes for review Hi Anna, please find the meeting notes attached for your review. I would appreciate your feedback by Friday."
ham,Order confirmation Thank you for your purchase. Your order 33481 has been confirmed and is being prepared for shipment. http://secure-verify.net
ham,Delivery update Your package 48213 is out for delivery and should arrive Monday. No action is needed.
ham,Order confirmation Thank you for your purchase. Your order 90577 has been confirmed and is being prepared for shipment.
spam,"You have won Congratulations Emily, you have won one million dollars. Claim your reward now before it expires. goo.gl/pR7k"
spam,"You have won Congratulations Anna, you have won one million dollars. Claim your reward now before it expires."
ham,Reservation confirmed Your reservation for Friday at noon is confirmed. We look forward to seeing you.
ham,"Thank you Hi Michael, thank you so much for your help with the budget proposal. I really appreciate it. http://bit.ly/x9f2"
ham,"Your order has shipped Hi Chris, your order 90577 has shipped and will arrive by next Tuesday. Thank you for shopping with us. http://secure-verify.net"
ham,"Your order has shipped Hi Emily, your order 90577 has shipped and will arrive by Monday. Thank you for shopping with us. http://secure-verify.net"
ham,Appointment confirmed Your appointment is confirmed for 3:30 pm on Monday. Please arrive ten minutes early. goo.gl/pR7k
ham,"Happy birthday Hi Sarah, happy birthday! Hope you have a wonderful day. Let us catch up soon. goo.gl/pR7k"
ham,Your invoice from Uber Please find your monthly invoice attached. Thank you for being a valued customer. goo.gl/pR7k
ham,"Meeting on tomorrow Hi Chris, can we meet on Monday at 10 am to go over the meeting notes? Let me know if that works."
spam,Cheap meds online Buy cheap medication online with no prescription needed. Save seventy percent on your first order today. http://bit.ly/x9f2
spam,"You have won Congratulations Laura, you have won one million dollars. Claim your reward now before it expires. http://secure-verify.net"
ham,Delivery update Your package 90577 is out for delivery and should arrive Friday. No action is needed. goo.gl/pR7k
spam,Final notice This is your final notice. Claim a free iPhone now or lose it forever. Act immediately.
ham,Amazon monthly newsletter Here is our monthly newsletter with the latest news and updates. Thank you for subscribing. goo.gl/pR7k
ham,Reservation confirmed Your reservation for tomorrow at 2 pm is confirmed. We look forward to seeing you. goo.gl/pR7k
ham,"Your order has shipped Hi Sarah, your order 12094 has shipped and will arrive by Friday. Thank you for shopping with us. http://bit.ly/x9f2"
spam,"You have won Congratulations Emily, you have won a free iPhone. Claim your reward now before it expires. http://secure-verify.net"
ham,Appointment confirmed Your appointment is confirmed for 2 pm on tomorrow. Please arrive ten minutes early. www.claim-now.co
ham,Welcome to eBay Welcome aboard Sarah. Your account is ready. Here is a quick guide to getting started.
spam,Security alert from FedEx We detected unusual activity on your account. Verify your identity immediately to avoid suspension. goo.gl/pR7k
ham,Delivery update Your package 33481 is out for delivery and should arrive this weekend. No action is needed. http://bit.ly/x9f2
ham,Delivery update Your package 12094 is out for delivery and should arrive next Tuesday. No action is needed. http://bit.ly/x9f2
ham,Delivery update Your package 12094 is out for delivery and should arrive next Tuesday. No action is needed.
spam,"You have won Congratulations Chris, you have won a luxury vacation. Claim your reward now before it expires. www.claim-now.co"
ham,Order confirmation Thank you for your purchase. Your order 48213 has been confirmed and is being prepared for shipment. goo.gl/pR7k
spam,"You have won Congratulations Michael, you have won one million dollars. Claim your reward now before it expires. http://bit.ly/x9f2"
spam,Security alert from FedEx We detected unusual activity on your account. Verify your identity immediately to avoid suspension.
ham,Your invoice from Uber Please find your monthly invoice attached. Thank you for being a valued customer.
ham,"meeting notes for review Hi Sarah, please find the contract attached for your review. I would appreciate your feedback by Friday. http://bit.ly/x9f2"
ham,"Meeting on Friday Hi Sarah, can we meet on next Tuesday at noon to go over the quarterly report? Let me know if that works."
ham,"Following up Hi Laura, just following up on the meeting notes. Please let me know if you need anything else. www.claim-now.co"
spam,Cheap meds online Buy cheap medication online with no prescription needed. Save three hundred percent on your first order today.
ham,Delivery update Your package 48213 is out for delivery and should arrive tomorrow. No action is needed. http://bit.ly/x9f2
ham,Reservation confirmed Your reservation for this weekend at 9 am is confirmed. We look forward to seeing you.
spam,"You have won Congratulations Chris, you have won one million dollars. Claim your reward now before it expires."
ham,Order confirmation Thank you for your purchase. Your order 90577 has been confirmed and is being prepared for shipment. http://bit.ly/x9f2
ham,Welcome to PayPal Welcome aboard Michael. Your account is ready. Here is a quick guide to getting started. http://secure-verify.net
ham,"Following up Hi Anna, just following up on the meeting notes. Please let me know if you need anything else."
ham,"Your order has shipped Hi Sarah, your order 48213 has shipped and will arrive by tomorrow. Thank you for shopping with us. goo.gl/pR7k"
ham,Delivery update Your package 48213 is out for delivery and should arrive tomorrow. No action is needed. goo.gl/pR7k
spam,"You have won Congratulations John, you have won a luxury vacation. Claim your reward now before it expires. www.claim-now.co"
ham,Reservation confirmed Your reservation for tomorrow at noon is confirmed. We look forward to seeing you. www.claim-now.co
ham,"Meeting on tomorrow Hi Anna, can we meet on this weekend at 3:30 pm to go over the quarterly report? Let me know if that works."
ham,Welcome to FedEx Welcome aboard John. Your account is ready. Here is a quick guide to getting started. http://secure-verify.net
spam,"You have won Congratulations Emily, you have won a gift card. Claim your reward now before it expires. goo.gl/pR7k"
ham,Delivery update Your package 48213 is out for delivery and should arrive Monday. No action is needed. http://bit.ly/x9f2
ham,Amazon monthly newsletter Here is our monthly newsletter with the latest news and updates. Thank you for subscribing. http://secure-verify.net
spam,Cheap meds online Buy cheap medication online with no prescription needed. Save three hundred percent on your first order today. http://bit.ly/x9f2
ham,"meeting notes for review Hi John, please find the budget proposal attached for your review. I would appreciate your feedback by this weekend."
ham,"Meeting on this weekend Hi Anna, can we meet on tomorrow at 10 am to go over the project plan? Let me know if that works. http://bit.ly/x9f2"
ham,Welcome to Chase Welcome aboard Chris. Your account is ready. Here is a quick guide to getting started.
ham,Chase monthly newsletter Here is our monthly newsletter with the latest news and updates. Thank you for subscribing. http://bit.ly/x9f2
ham,"Happy birthday Hi Michael, happy birthday! Hope you have a wonderful day. Let us catch up soon."
